id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,T1751-1,,LANAL/Stock,1
,T1883-1,,LANAL/Stock,1
,T1741-1,,LANPA/Stock,2
,T1742-1,,LANPA/Stock,3
,T1745-1,,LANPA/Stock,1
,T1748-1,,LANPA/Stock,2
,T1749-1,,LANPA/Stock,1
,T1750-1,,LANPA/Stock,2
,T1751-1,,LANPA/Stock,3
,T1752-1,,LANPA/Stock,2
,T1881-1,,LANPA/Stock,1
,T1883-1,,LANPA/Stock,1
,T1885-1,,LANPA/Stock,1
,T1886-1,,LANPA/Stock,1
,T1889-1,,LANPA/Stock,1
,T1891-1,,LANPA/Stock,1
,702019-1,,LANPA/Stock,3
,1123008-1,,LANPA/Stock,1
,1123009-1,,LANPA/Stock,1
