Name,Product Category,Subcategory,Size X,Cost,Sales Price,Sales Description,CSS Expiry Date
1324083-12,Quadro - Wall Art,03 - Scenery,1,0,"3,999.00",World Map,
1324084-12 ,Quadro - Wall Art,03 - Scenery,1,0,"3,999.00",Skyline,
1324085-12 ,Quadro - Wall Art,05 - Famous People and Figures,1,0,"3,999.00",Bergen Norway,
1324086-12,Quadro - Wall Art,03 - Scenery,1,0,"3,999.00",Royal Clipper,
1324087-12,Quadro - Wall Art,03 - Scenery,1,0,"3,999.00",Ship Golden Sunset,
1324088-12,Quadro - Wall Art,05 - Famous People and Figures,1,0,"3,999.00",The Last Supper,
1324089-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,999.00",Eight Horses,
1324090-12 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,999.00",Eight Horses,
1324091-12,Quadro - Wall Art,03 - Scenery,1,0,"3,999.00",Malta,
1324092-12 ,Quadro - Wall Art,Wallarts,1,0,"3,999.00",,
1324093-12,Quadro - Wall Art,05 - Famous People and Figures,1,0,"3,999.00",Eiffel Tower Paris,
1324094-12,Quadro - Wall Art,02 - Recreation,1,0,"3,999.00",Coffee & Coffee Beans,
1324095-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,799.00",Horses Free Run,
1324096-10,Quadro - Wall Art,05 - Famous People and Figures,1,0,"3,799.00",The Last Suffer,
1324097-10 ,Quadro - Wall Art,02 - Recreation,1,0,"3,799.00",Absolut Vodka,
1324098-10 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,799.00",Eight Horses,
1324099-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"3,799.00",Eight Horses,
1324100-10 ,Quadro - Wall Art,02 - Recreation,1,0,"3,799.00",Whiskey,
1324101-8,Quadro - Wall Art,05 - Famous People and Figures,1,0,"2,299.00",Scared Heart Jesus Christ,
1324102-8 ,Quadro - Wall Art,05 - Famous People and Figures,1,0,"2,299.00",The Heart of Virgin Mary,
1324103-8,Quadro - Wall Art,05 - Famous People and Figures,1,0,"2,299.00",Lord Jesus Christ,
1324104-8 ,Quadro - Wall Art,05 - Famous People and Figures,1,0,"2,299.00",Our Lady of the Assumption,
1324105-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Red Poppy Flower,
1324106-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Flower,
1324107-24 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Flowers,
1324108-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Leaves,
1324109-24 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Timuba Flowers,
1324110-24  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00", Red Poppies,
1324111-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00", Poppy Flower,
1324112-24 ,Quadro - Wall Art,02 - Recreation,1,0,"6,999.00",Pots Of Colour,
1324113-24 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Golden Poppy,
1324114-24,Quadro - Wall Art,02 - Recreation,1,0,"6,999.00",Pots,
1324115-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Flowers,
1324116-24 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Monstera Leaves,
1324117-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Bright Flowers,
1324118-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Oriental Poppy ,
1324119-24,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Bird of Paradise,
1324120-24 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Bird of Paradise,
1324121-20 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Colorful Flower,
1324122-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Calla Lily Flowers,
1324123-20 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Beautiful Flowers ,
1324124-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Flowers ,
1324125-20 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Stargazer Flowers,
1324126-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Carnation Flowers,
1324127-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Yellow Gold Trees,
1324128-20 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Tropical Leaves,
1324129-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Bird of Paradise,
1324130-20 ,Quadro - Wall Art,04 - Abstract,1,0,"6,999.00",Abstract,
1324131-20,Quadro - Wall Art,04 - Abstract,1,0,"6,999.00",Textured Abstract,
1324132-20 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Still Life with Flowers,
1324133-20,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Abstract Botanical Floral ,
1324134-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Red Poppy Flower,
1324135-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flower,
1324136-15  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flowers,
1324137-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Leaves,
1324138-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Timuba Flowers,
1324139-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Red Poppies,
1324140-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Poppy Flower,
1324141-15,Quadro - Wall Art,02 - Recreation,1,0,"4,999.00",Artifacts,
1324142-15  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Golden Poppy,
1324143-15,Quadro - Wall Art,02 - Recreation,1,0,"4,999.00",Artifacts,
1324144-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flowers,
1324145-15  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Monstera Leaves,
1324146-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Bright Flowers,
1324147-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Oriental Poppy,
1324148-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Bird of Paradise,
1324149-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Bird of Paradise,
1324150-15  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Colorful Flower,
1324151-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Calla Lily Flowers,
1324152-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Beautiful Flowers,
1324153-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flowers,
1324154-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Stargazer Flowers,
1324155-15  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Carnation Flowers,
1324156-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Yellow Gold Trees,
1324157-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Tropical Leaves,
1324158-15,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Bird of Paradise,
1324159-15,Quadro - Wall Art,04 - Abstract,1,0,"4,999.00",Abstract,
1324160-15,Quadro - Wall Art,04 - Abstract,1,0,"4,999.00",Textured Abstract,
1324161-15  ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Still Life with Flowers,
1324162-15 ,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Abstract Botanical Floral,
1324163-25,Quadro - Wall Art,Wallart,1,0,0,Wall Art,
1324164-25,Quadro - Wall Art,Wallart,1,0,0,Wall Art,
1324165-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flower,
1324166-10,Quadro - Wall Art,04 - Abstract,1,0,"4,999.00",Abstract,
1324167-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324168-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324169-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324170-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324171-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324172-15,Quadro - Wall Art,04 - Abstract,1,0,"6,999.00",Abstract,
1324173-15,Quadro - Wall Art,04 - Abstract,1,0,"6,999.00",Abstract,
1324174-15,Quadro - Wall Art,04 - Abstract,1,0,"6,999.00",Abstract,
1324175-15,Quadro - Wall Art,04 - Abstract,1,0,"6,999.00",Abstract,
1324176-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Arowana Fish,
1324177-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Arowana Fish,
1324178-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Arowana Fish,
1324179-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Arowana Fish,
1324180-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Arowana Fish,
1324181-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Dragon & Koi Fish,
1324182-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Dragon & Koi Fish,
1324183-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",Arowana Fish,
1324184-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"17,999.00",8 Horses,
1324185-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"29,999.00",Arowana Fish,
1324186-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"29,999.00",Koi Fish,
1324187-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"29,999.00",Koi Fish,
1324188-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"29,999.00",8 Horses,
1324189-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324190-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flower,
1324191-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324192-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324193-10,Quadro - Wall Art,01 - Plants and Animals,1,0,"4,999.00",Flower,
1324194-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324198-4,Quadro - Wall Art,02 - Recreation,1,0,"1,499.00",Vases,
1324199-4,Quadro - Wall Art,02 - Recreation,1,0,"1,499.00",Vases,
1324200-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324201-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324202-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324203-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324204-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324205-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324206-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324207-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324208-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324209-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324210-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324211-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324212-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324213-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324214-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324215-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324216-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324217-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324218-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324219-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Geometry,
1324220-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324221-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324222-4,Quadro - Wall Art,02 - Recreation,1,0,"1,499.00",Vases,
1324223-4,Quadro - Wall Art,02 - Recreation,1,0,"1,499.00",Vases,
1324224-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324225-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324226-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324227-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324228-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324229-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324230-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324231-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324232-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324233-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324234-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324235-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324236-4,Quadro - Wall Art,04 - Abstract,1,0,"1,499.00",Abstract,
1324237-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324238-4,Quadro - Wall Art,01 - Plants and Animals,1,0,"1,499.00",Flowers,
1324239-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324240-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324241-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324242-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Landscape,
1324243-4,Quadro - Wall Art,03 - Scenery,1,0,"1,499.00",Geometry,
1324244-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Lotus & Fishes,
1324245-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",2 Koi Fish,
1324246-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Fishes,
1324247-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Siamese Fighting Fish,
1324248-12,Quadro - Wall Art,01 - Plants and Animals,1,0,"6,999.00",Lotus & Fishes ,
1324249-3,Quadro - Wall Art,Oil Painting,1,0,350,Assrt. Oil Painting,
1324250-7,Quadro - Wall Art,05 - Famous People and Figures,1,0,"3,999.00","Last Supper
",
1324251-13,Quadro - Wall Art,05 - Famous People and Figures,1,0,"6,999.00","Last Supper
",
1324252-7,Quadro - Wall Art,05 - Famous People and Figures,1,0,"4,999.00","Last Supper
",
1324253-13,Quadro - Wall Art,05 - Famous People and Figures,1,0,"9,999.00","Last Supper
",
1324254-17,Quadro - Wall Art,05 - Famous People and Figures,1,0,"12,999.00","Last Supper
",
1324255,Quadro - Wall Art,,1,0,0,Flower with Acrylic Beads,
1324256-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Horse Geometry,
1324257-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Horse Geometry,
1324258-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Horse Geometry,
1324259-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Horse Geometry,
1324260-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Horse Geometry,
1324261-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Horse Geometry,
1324262-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Cat Geometry,
1324263-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Cat Geometry,
1324264-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Cat Geometry,
1324265-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Fish,
1324266-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Fish,
1324267-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Fish,
1324268-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Birds,
1324269-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Birds,
1324270-8,Quadro - Wall Art,03 - Scenery,1,0,"2,299.00",Landscape,
1324271-8,Quadro - Wall Art,03 - Scenery,1,0,"2,299.00",Landscape,
1324272-8,Quadro - Wall Art,03 - Scenery,1,0,"2,299.00",Landscape,
1324273-8,Quadro - Wall Art,03 - Scenery,1,0,"2,299.00",Landscape,
1324274-8,Quadro - Wall Art,03 - Scenery,1,0,"2,299.00",Landscape,
1324275-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324276-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324277-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324278-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324279-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324280-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324281-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324282-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324283-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324284-8,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Cat,
1324285-8,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324292-7,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Geometric Cat,
1324293-7,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Geometric Cat,
1324294-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Colored Bird,
1324295-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Horse Head,
1324296-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Horse Head,
1324297-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Horse Head,
1324298-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Horse Head,
1324299-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Horse Head,
1324300-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Fishes,
1324301-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Fishes,
1324302-7,Quadro - Wall Art,01 - Plants and Animals,1,0,"2,299.00",Fishes,
1324303-7,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324304-7,Quadro - Wall Art,04 - Abstract,1,0,"2,299.00",Abstract,
1324305-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324306-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324307-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324308-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324309-8,Quadro - Wall Art,04 - Abstract,1,0,"2,999.00",Abstract,
1324310-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324311-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324312-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324313-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324314-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324315-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324316-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324317-8,Quadro - Wall Art,04 - Abstract,1,0,"3,299.00",Abstract,
1324366-4,Quadro - 3D,Glass,1,0,"1,299.00",Flower,
1324595-5,Quadro - 3D,Glass,1,0,"1,200.00",Flower,
1325001-5,Quadro - Wall Art,,1,0,0,Artisan Wall Art,
1325002-8,Quadro - Wall Art,,1,0,"2,299.00",Wall Art,
1325003-8,Quadro - Wall Art,,1,0,"2,299.00",Wall Art,
1325004-8,Quadro - Wall Art,,1,0,"2,299.00",Wall Art,
1325005-8 ,Quadro - Wall Art,,1,0,"2,299.00",Wall Art,
1325006-12,Quadro - Wall Art,,1,0,"3,999.00",Wall Art,
1325007-12,Quadro - Wall Art,,1,0,"3,999.00",Wall Art,
1325008-12,Quadro - Wall Art,,1,0,"3,999.00",Wall Art,
1325009-12,Quadro - Wall Art,,1,0,"3,999.00",Wall Art,
1325010-8,Quadro - Wall Art,,1,0,"2,299.00",Wall Art,
1325259-5C,Quadro - 3D,Glass,1,0,"2,299.75",Flower,
1325260-5A,Quadro - 3D,Glass,1,0,"2,299.75",Flower,
1325267-5,Quadro - 3D,,1,0,"1,400.00",3D Glass - Work Of Art,
1325727-5,Quadro - 3D,Glass,1,0,"1,500.00",Flower,
1326106-12,Quadro - 3D,,1,0,"12,950.00",Scenery,
1326800-5,Quadro - 3D,,1,0,"1,000.00",,
1333285-5,Quadro - 3D,3D Frame,1,0,"4,999.75",Dragon,
1336324-15,Quadro - 3D,3D,1,0,"48,888.00",8 horses ( L ),
1336324-18,Quadro - 3D,3D,1,0,"48,888.00",8 horses ( L ),
1336325-15,Quadro - 3D,3D,1,0,"48,888.00",8 Horses ( R ),
1336325-18,Quadro - 3D,3D,1,0,"48,888.00",8 Horses ( R ),
1365745-6,Quadro - 3D,Steel/aluminum,1,0,"2,999.75",Leaves,
1365747-6,Quadro - 3D,Steel/aluminum,1,0,"1,500.00",Leaves,
1365749-6,Quadro - 3D,Steel/aluminum,1,0,"2,999.75",Flower,
1365751-6,Quadro - 3D,Steel/aluminum,1,0,"1,500.00",Flower,
1365752-6A,Quadro - 3D,Steel/aluminum,1,0,"1,500.00",Butterflies,
1371575-4,Quadro - Wall Art,Cloth,1,0,995,Ancient Clothing,
1374275-11,Quadro - 3D,,1,0,"6,999.75",Flower,
1376381-7,Quadro - Wall Art,Cloth,1,0,"2,299.75",8 Horses (L),
1376381-9,Quadro - Wall Art,Cloth,1,0,"1,500.00",8 Horses (L),
1376384-13N,Quadro - 3D,Cloth,1,0,"3,399.75",Fabric - Last Supper  ,
1383981-5,Quadro - 3D,Paper,1,0,700,Crane,
1385812-6,Quadro - 3D,3D Frame,1,0,"3,500.00",Work W/ Nature Collection,
1401452-3,Quadro - 3D,,1,0,"1,299.00",Flower,
